series,Zipf frequency,Density
Original,9.098497495826377,2.5661957203775576e-06
Original,9.115191986644406,2.0083898215116286e-06
Original,9.131886477462437,1.5672467958656256e-06
Original,9.148580968280466,1.2194301784551844e-06
Original,9.165275459098497,9.460317981852904e-07
Original,9.181969949916526,7.317839922711442e-07
Original,9.198664440734557,5.644008075949626e-07
Original,9.215358931552586,4.340293699414332e-07
Original,9.232053422370617,3.3279488525381124e-07
Original,9.248747913188648,2.5442483562286995e-07
Original,9.265442404006677,1.9393984206402138e-07
Original,9.282136894824708,1.4740038715798666e-07
Original,9.298831385642737,1.1170012850891125e-07
Original,9.315525876460768,8.439789710301129e-08
Original,9.332220367278797,6.35816736979735e-08
Original,9.348914858096828,4.775888348765396e-08
Original,9.365609348914857,3.5768257444108214e-08
Original,9.382303839732888,2.6709291208109875e-08
Original,9.398998330550917,1.9886002324534904e-08
Original,9.415692821368948,1.4762256702049328e-08
Original,9.432387312186977,1.0926417448389358e-08
Original,9.449081803005008,8.063474896099392e-09
Original,9.465776293823039,5.9331559710871195e-09
Original,9.482470784641068,4.352793383516262e-09
Original,9.499165275459099,3.18396878170129e-09
Original,9.515859766277128,2.322136400988031e-09
Original,9.532554257095159,1.688591354586476e-09
Original,9.549248747913188,1.224275202424076e-09
Original,9.565943238731219,8.850156734768256e-10
Original,9.582637729549248,6.378815820092819e-10
Original,9.599332220367279,4.584016174118691e-10
Original,9.616026711185308,3.2844979588806204e-10
Original,9.632721202003339,2.3464345082027416e-10
Original,9.649415692821368,1.6713379839910082e-10
Original,9.666110183639399,1.1869607692012896e-10
Original,9.68280467445743,8.404744612923583e-11
Original,9.699499165275459,5.933741197833299e-11
Original,9.71619365609349,4.1768459560108586e-11
Original,9.732888146911518,2.931459915666913e-11
Original,9.74958263772955,2.051327380109645e-11
Original,9.766277128547578,1.4312034934628781e-11
Original,9.78297161936561,9.955958510886004e-12
Original,9.799666110183638,6.905258483633579e-12
Original,9.81636060100167,4.775203359459117e-12
Original,9.833055091819698,3.2924468699655255e-12
Original,9.84974958263773,2.26339608904894e-12
Original,9.866444073455758,1.5513762626406927e-12
Original,9.88313856427379,1.060201555133395e-12
Original,9.89983305509182,7.2239439667928e-13
Original,9.91652754590985,4.907664488301355e-13
Original,9.93322203672788,3.3242207493330427e-13
Original,9.94991652754591,2.2450151592036189e-13
Original,9.96661101836394,1.5116911442846832e-13
Original,9.98330550918197,1.0148951360671783e-13
Original,10.0,6.79349921768323e-14
Recalled,0.0,0.0011179720650040972
Recalled,0.01669449081803005,0.0011162038997002692
Recalled,0.0333889816360601,0.0011108691537833474
Recalled,0.050083472454090144,0.0011020205448434824
Recalled,0.0667779632721202,0.0010897444412002028
Recalled,0.08347245409015025,0.001074159538779783
Recalled,0.10016694490818029,0.0010554150423220628
Recalled,0.11686143572621034,0.0010336883919510242
Recalled,0.1335559265442404,0.001009182585765608
Recalled,0.15025041736227043,0.0009821231572937222
