series,Zipf frequency,Density
Encoded,0.25041736227045075,0.0012854953514285933
Encoded,0.2671118530884808,0.0012278900118088902
Encoded,0.2838063439065108,0.0011694565108175754
Encoded,0.30050083472454087,0.0011105821446442733
Encoded,0.31719532554257096,0.001051639931352325
Encoded,0.333889816360601,0.0009929851028583994
Encoded,0.35058430717863104,0.0009349520408185855
Encoded,0.3672787979966611,0.0008778516854774979
Encoded,0.3839732888146911,0.0008219694353254547
Encoded,0.40066777963272115,0.0007675635444130322
Encoded,0.41736227045075125,0.0007148640136650502
Encoded,0.4340567612687813,0.0006640719627595147
Encoded,0.4507512520868113,0.0006153594602978574
Encoded,0.46744574290484137,0.0005688697822571443
Encoded,0.4841402337228714,0.0005247180622068379
Encoded,0.5008347245409015,0.00048299229157205585
Encoded,0.5175292153589315,0.0004437546243694498
Encoded,0.5342237061769616,0.0004070429383272513
Encoded,0.5509181969949917,0.00037287260308642466
Encoded,0.5676126878130217,0.000341238406190943
Encoded,0.5843071786310517,0.0003121165887094383
Encoded,0.6010016694490817,0.00028546694446287846
Encoded,0.6176961602671118,0.0002612349398219486
Encoded,0.6343906510851419,0.000239353814731101
Encoded,0.6510851419031719,0.00021974662985657168
Encoded,0.667779632721202,0.00020232822938593027
Encoded,0.684474123539232,0.00018700709387507795
Encoded,0.7011686143572621,0.0001736870625020669
Encoded,0.7178631051752922,0.0001622689090152312
Encoded,0.7345575959933222,0.00015265176044039334
Encoded,0.7512520868113522,0.0001447343521393011
Encoded,0.7679465776293822,0.0001384161170075856
Encoded,0.7846410684474123,0.0001335981104017447
Encoded,0.8013355592654423,0.00013018377574462153
Encoded,0.8180300500834724,0.0001280795586476049
Encoded,0.8347245409015025,0.00012719537979049653
Encoded,0.8514190317195325,0.0001274449787150662
Encoded,0.8681135225375626,0.00012874614212582343
Encoded,0.8848080133555926,0.00013102083127099933
Encoded,0.9015025041736227,0.00013419522352543423
Encoded,0.9181969949916527,0.00013819968344811132
Encoded,0.9348914858096827,0.00014296867837772698
Encoded,0.9515859766277128,0.0001484406530999992
Encoded,0.9682804674457428,0.0001545578773118835
Encoded,0.9849749582637729,0.0001612662785626418
