PC1,PC2,series,Point type
-0.03992604836821556,-0.35671302676200867,Sport,Background
0.02387738786637783,-0.28436219692230225,Sport,Background
0.09271052479743958,-0.2963620126247406,Sport,Background
0.09449349343776703,-0.2512693405151367,Sport,Background
-0.011998657137155533,-0.4083369970321655,Sport,Background
-0.06582948565483093,-0.2404976189136505,Sport,Background
0.09972858428955078,-0.33265453577041626,Sport,Background
-0.09923405945301056,-0.3306751251220703,Sport,Background
0.019260143861174583,-0.1516214907169342,Sport,Background
0.05500122904777527,-0.17801837623119354,Sport,Background
-0.006757158786058426,-0.29218825697898865,Sport,Background
0.044044073671102524,-0.3689209520816803,Sport,Background
-0.015404421836137772,-0.29153862595558167,Sport,Background
0.006639603525400162,-0.4475683569908142,Sport,Background
-0.024655211716890335,-0.15507052838802338,Sport,Background
-0.12246933579444885,-0.2876122295856476,Sport,Background
-0.04042050614953041,-0.31167492270469666,Sport,Background
0.03363652527332306,-0.311754435300827,Sport,Background
-0.007463563233613968,-0.3399195373058319,Sport,Background
0.007846340537071228,-0.27207592129707336,Sport,Background
0.11911043524742126,-0.3556884229183197,Sport,Background
0.11077968776226044,-0.3486739695072174,Sport,Background
0.17855612933635712,-0.29609212279319763,Sport,Background
0.05746069923043251,-0.3543473184108734,Sport,Background
-0.00624481588602066,-0.16964368522167206,Sport,Background
0.10384555160999298,-0.17696797847747803,Sport,Background
0.013503190129995346,-0.26525062322616577,Sport,Background
-0.03397676721215248,-0.2749778926372528,Sport,Background
0.08737346529960632,-0.40679940581321716,Sport,Background
-0.11672137677669525,-0.38261350989341736,Sport,Background
0.0006550699472427368,-0.3549309968948364,Sport,Background
-0.04894488677382469,-0.28951025009155273,Sport,Background
0.05352029204368591,-0.2094917595386505,Sport,Background
0.010511623695492744,-0.29349929094314575,Sport,Background
-0.131784588098526,-0.16524973511695862,Sport,Background
0.05160930007696152,-0.3738946318626404,Sport,Background
0.10740374028682709,-0.35012704133987427,Sport,Background
-0.1869494765996933,-0.2750323712825775,Sport,Background
-0.0799667090177536,-0.34015315771102905,Sport,Background
-0.12273405492305756,-0.3201272189617157,Sport,Background
-0.006403621286153793,-0.34536734223365784,Sport,Background
0.05119866132736206,-0.22897034883499146,Sport,Background
0.14289632439613342,-0.36100491881370544,Sport,Background
0.09091520309448242,-0.27202484011650085,Sport,Background
-0.10571801662445068,-0.33216404914855957,Sport,Background
0.04806128889322281,-0.44081559777259827,Sport,Background
-0.009638965129852295,-0.3117017447948456,Sport,Background
-0.037509288638830185,-0.32714176177978516,Sport,Background
0.018825307488441467,-0.31737175583839417,Sport,Background
-0.20437060296535492,-0.2513764798641205,Sport,Background
0.03607060760259628,-0.3900444805622101,Sport,Background
-0.02276577055454254,-0.2611377537250519,Sport,Background
-0.2320386916399002,-0.32417139410972595,Sport,Background
-0.01165568083524704,-0.3347979784011841,Sport,Background
0.035179246217012405,-0.3689577877521515,Sport,Background
-0.009759154170751572,-0.31428763270378113,Sport,Background
0.08035042881965637,-0.34239456057548523,Sport,Background
0.053732141852378845,-0.3521420955657959,Sport,Background
0.05578473210334778,-0.31975769996643066,Sport,Background
0.09899714589118958,-0.27213090658187866,Sport,Background
0.045549966394901276,-0.17268633842468262,Sport,Background
0.020529508590698242,-0.2566463053226471,Sport,Background
0.05186407268047333,-0.35964831709861755,Sport,Background
-0.07944105565547943,-0.31075915694236755,Sport,Background
0.1773948222398758,-0.13343185186386108,Sport,Background
-0.1262751817703247,-0.3050072193145752,Sport,Background
-0.06518420577049255,-0.20175829529762268,Sport,Background
-0.10043390095233917,0.07102344185113907,Sport,Background
-0.002243824303150177,-0.3579676151275635,Sport,Background
0.006622012704610825,-0.414368599653244,Sport,Background
-0.013592157512903214,-0.36930450797080994,Sport,Background
0.03532358258962631,-0.14418208599090576,Sport,Background
-0.1634470671415329,-0.18943217396736145,Sport,Background
-0.08343055844306946,-0.3075311779975891,Sport,Background
-0.02351793274283409,-0.2986929416656494,Sport,Background
-0.1716996282339096,-0.06343871355056763,Sport,Background
0.05007009208202362,-0.4006900191307068,Sport,Background
0.07335662841796875,-0.37184086441993713,Sport,Background
-0.0332992784678936,-0.4905722439289093,Sport,Background
0.08085739612579346,-0.3335566222667694,Sport,Background
-0.09440794587135315,-0.2833997309207916,Sport,Background
0.11254419386386871,-0.27175891399383545,Sport,Background
-0.05524847283959389,-0.24404415488243103,Sport,Background
-0.09815126657485962,-0.20167317986488342,Sport,Background
0.032600875943899155,-0.41968515515327454,Sport,Background
0.02620588056743145,-0.23777711391448975,Sport,Background
-0.03799446299672127,-0.31263643503189087,Sport,Background
0.13008593022823334,-0.38831809163093567,Sport,Background
0.04417634755373001,-0.3739885985851288,Sport,Background
0.11738699674606323,-0.3345276117324829,Sport,Background
0.18882271647453308,-0.29511699080467224,Sport,Background
-0.019210420548915863,-0.33663210272789,Sport,Background
-0.030887454748153687,-0.14407199621200562,Sport,Background
-0.05970307067036629,-0.30425673723220825,Sport,Background
-0.09880654513835907,-0.18260177969932556,Sport,Background
0.09412659704685211,-0.4953818917274475,Sport,Background
-0.003200732171535492,-0.4309913218021393,Sport,Background
-0.19568274915218353,-0.21017536520957947,Sport,Background
-0.043570566922426224,-0.3943336308002472,Sport,Background
-0.08052973449230194,-0.16792231798171997,Sport,Background
-0.04916045442223549,-0.3182682991027832,Sport,Background
-0.1346651315689087,-0.14902281761169434,Sport,Background
-0.028454985469579697,-0.2886582016944885,Sport,Background
-0.008684873580932617,-0.30437302589416504,Sport,Background
-0.04898591712117195,-0.29151463508605957,Sport,Background
0.055766209959983826,-0.16846194863319397,Sport,Background
0.032681774348020554,-0.4313980042934418,Sport,Background
0.1558135449886322,-0.2699950039386749,Sport,Background
0.08672350645065308,-0.3742271363735199,Sport,Background
-0.02369900420308113,-0.1735590398311615,Sport,Background
0.06327797472476959,-0.33829590678215027,Sport,Background
-0.021344896405935287,-0.34875696897506714,Sport,Background
0.05147622525691986,-0.21380293369293213,Sport,Background
0.021384410560131073,-0.2700215280056,Sport,Background
0.03186456859111786,-0.38837456703186035,Sport,Background
0.005463222041726112,-0.24633479118347168,Sport,Background
-0.049615878611803055,-0.2041219174861908,Sport,Background
0.05802108719944954,-0.4019060432910919,Sport,Background
-0.15163740515708923,-0.2936919927597046,Sport,Background
0.10093514621257782,-0.37709251046180725,Sport,Background
0.03298238664865494,-0.2924799919128418,Sport,Background
-0.02343648299574852,-0.27137553691864014,Sport,Background
-0.033926915377378464,-0.18500633537769318,Sport,Background
-0.10870854556560516,-0.33967334032058716,Sport,Background
0.08703459799289703,-0.31899937987327576,Sport,Background
0.05222766846418381,-0.2180243730545044,Sport,Background
-0.0058513544499874115,-0.3549090325832367,Sport,Background
-0.06279440224170685,-0.32949474453926086,Sport,Background
-0.010175760835409164,-0.261803537607193,Sport,Background
0.004602067172527313,-0.27080124616622925,Sport,Background
-0.01637839898467064,-0.4307727515697479,Sport,Background
-0.09751845896244049,-0.2767561376094818,Sport,Background
-0.02795591950416565,-0.2404100000858307,Sport,Background
0.16987882554531097,-0.3983248174190521,Sport,Background
-0.013222586363554,-0.41408148407936096,Sport,Background
-0.10837049782276154,-0.1415499746799469,Sport,Background
-0.03589477762579918,-0.3570214807987213,Sport,Background
0.10057181119918823,-0.26595667004585266,Sport,Background
0.09519092738628387,-0.3401993215084076,Sport,Background
0.09913301467895508,-0.3358747065067291,Sport,Background
-0.17688538134098053,-0.19768008589744568,Sport,Background
0.021053379401564598,-0.36268147826194763,Sport,Background
-0.03074762225151062,-0.33366093039512634,Sport,Background
0.09366579353809357,-0.29926228523254395,Sport,Background
0.023681147024035454,-0.3605703115463257,Sport,Background
0.05511316657066345,-0.21428212523460388,Sport,Background
0.081486776471138,-0.2259349524974823,Sport,Background
0.07498371601104736,-0.15895676612854004,Sport,Background
-0.02925274148583412,-0.33578038215637207,Sport,Background
-0.02252889797091484,-0.3616536259651184,Sport,Background
-0.0029541850090026855,-0.33767011761665344,Sport,Background
-0.029308516532182693,-0.3097509443759918,Sport,Background
0.003870207816362381,-0.23361200094223022,Sport,Background
0.07237526774406433,-0.3117910325527191,Sport,Background
-0.13417395949363708,-0.18460655212402344,Sport,Background
-0.0362873412668705,-0.2277071177959442,Sport,Background
-0.14399874210357666,-0.3441428542137146,Sport,Background
0.11998583376407623,-0.33920544385910034,Sport,Background
-0.14714477956295013,-0.39464572072029114,Sport,Background
-0.0048551857471466064,-0.3244568407535553,Sport,Background
-0.002078864723443985,-0.345826655626297,Sport,Background
0.07180330157279968,-0.25296464562416077,Sport,Background
0.06700984388589859,-0.254265159368515,Sport,Background
0.005660302937030792,-0.24976259469985962,Sport,Background
0.016409359872341156,-0.352498859167099,Sport,Background
0.15608322620391846,-0.33327212929725647,Sport,Background
0.0198773592710495,-0.28557825088500977,Sport,Background
0.18087880313396454,-0.3570818305015564,Sport,Background
-0.08245603740215302,-0.35347267985343933,Sport,Background
0.13447493314743042,-0.2623256742954254,Sport,Background
-0.015221785753965378,-0.24605366587638855,Sport,Background
0.003962384536862373,-0.3122929334640503,Sport,Background
0.008443979546427727,-0.23889589309692383,Sport,Background
-0.15047504007816315,-0.19594508409500122,Sport,Background
-0.06717918813228607,-0.20847547054290771,Sport,Background
0.05156286805868149,-0.29729774594306946,Sport,Background
-0.1986708790063858,-0.24317190051078796,Sport,Background
-0.04336875304579735,-0.32956138253211975,Sport,Background
0.0021117758005857468,-0.3251524865627289,Sport,Background
0.0964130312204361,-0.4805813133716583,Sport,Background
-0.11990569531917572,-0.17169320583343506,Sport,Background
-0.1843305081129074,-0.11061525344848633,Sport,Background
-0.000371783971786499,-0.35081300139427185,Sport,Background
-0.11042104661464691,-0.12438366562128067,Sport,Background
0.1298104226589203,-0.38136258721351624,Sport,Background
0.006433963775634766,-0.32065847516059875,Sport,Background
0.08096946775913239,-0.3159426152706146,Sport,Background
0.06647360324859619,-0.3494665324687958,Sport,Background
-0.002481166273355484,-0.2791217267513275,Sport,Background
-0.007950540632009506,-0.32931941747665405,Sport,Background
0.015473702922463417,-0.2879091501235962,Sport,Background
-0.11789894104003906,-0.23564094305038452,Sport,Background
-0.02443874254822731,-0.34790942072868347,Sport,Background
0.06972068548202515,-0.4207989275455475,Sport,Background
0.07310864329338074,-0.17946067452430725,Sport,Background
-0.02703796699643135,-0.13832230865955353,Sport,Background
0.058592647314071655,-0.2556522786617279,Sport,Background
-0.19148249924182892,-0.17036336660385132,Sport,Background
0.05798271670937538,-0.44460317492485046,Sport,Background
0.17776745557785034,-0.4109000861644745,Sport,Background
-0.036719586700201035,-0.30363717675209045,Sport,Background
-0.11175854504108429,-0.3055451214313507,Sport,Background
-0.08742108941078186,-0.2668187916278839,Sport,Background
0.07581043243408203,-0.41139671206474304,Sport,Background
0.08300507813692093,-0.3178878724575043,Sport,Background
0.03293722867965698,-0.2328973114490509,Sport,Background
0.009213944897055626,-0.30201268196105957,Sport,Background
0.030499853193759918,-0.2798191010951996,Sport,Background
0.06420102715492249,-0.4141367971897125,Sport,Background
-0.13617688417434692,-0.2684561014175415,Sport,Background
0.10610403120517731,-0.2018882930278778,Sport,Background
0.06864771991968155,-0.3464658558368683,Sport,Background
0.09753084182739258,-0.32754769921302795,Sport,Background
0.14622220396995544,-0.41828450560569763,Sport,Background
-0.11983492970466614,-0.23344793915748596,Sport,Background
-0.07429669797420502,-0.2510527968406677,Sport,Background
0.06292770802974701,-0.24021929502487183,Sport,Background
-0.11199924349784851,-0.15583941340446472,Sport,Background
0.03448372334241867,-0.3089333474636078,Sport,Background
0.14203083515167236,-0.31655505299568176,Sport,Background
0.03228969871997833,-0.28155410289764404,Sport,Background
0.007147524505853653,-0.24883469939231873,Sport,Background
0.15865245461463928,-0.4009701907634735,Sport,Background
-0.16678835451602936,-0.12724021077156067,Sport,Background
0.06902799010276794,-0.1198686957359314,Sport,Background
0.022885775193572044,-0.29804661870002747,Sport,Background
0.11686669290065765,-0.2289852797985077,Sport,Background
-0.0014408193528652191,-0.30058369040489197,Sport,Background
0.06369766592979431,-0.23436614871025085,Sport,Background
0.06994321942329407,-0.3020355999469757,Sport,Background
-0.03213753178715706,-0.37958118319511414,Sport,Background
-0.008892115205526352,-0.32086440920829773,Sport,Background
-0.051683295518159866,-0.3763827979564667,Sport,Background
0.14200152456760406,-0.21384677290916443,Sport,Background
0.1395774781703949,-0.38676124811172485,Sport,Background
-0.15299956500530243,-0.1791626513004303,Sport,Background
0.04962242394685745,-0.1775953471660614,Sport,Background
0.04051407799124718,-0.3341745436191559,Sport,Background
-0.1585780680179596,-0.20939719676971436,Sport,Background
-0.07805721461772919,-0.14129102230072021,Sport,Background
0.10101597011089325,-0.40469205379486084,Sport,Background
0.04115225374698639,-0.5232128500938416,Sport,Background
-0.020288977771997452,-0.3475836217403412,Sport,Background
0.0170170646160841,-0.3126230835914612,Sport,Background
-0.08644869923591614,-0.3026338815689087,Sport,Background
0.021577470004558563,-0.4261327087879181,Sport,Background
0.08827916532754898,-0.42475825548171997,Sport,Background
-0.09917214512825012,-0.17880648374557495,Sport,Background
0.043641384690999985,-0.28816697001457214,Sport,Background
0.057329144328832626,-0.4136958420276642,Sport,Background
-0.07841315865516663,-0.4057147204875946,Sport,Background
-0.04119165614247322,-0.48134830594062805,Sport,Background
0.08972454071044922,-0.32546931505203247,Sport,Background
0.04173251986503601,-0.2500593960285187,Sport,Background
-0.009884022176265717,-0.3468157947063446,Sport,Background
0.17552058398723602,-0.3628697693347931,Sport,Background
0.009551461786031723,-0.32042691111564636,Sport,Background
0.01939048245549202,-0.26282089948654175,Sport,Background
0.0568002387881279,-0.3329527676105499,Sport,Background
-0.026544928550720215,-0.34453290700912476,Sport,Background
0.002184595912694931,-0.2885187864303589,Sport,Background
-0.16230301558971405,-0.2707885801792145,Sport,Background
-0.026302751153707504,-0.36310359835624695,Sport,Background
-0.047318484634160995,-0.38303354382514954,Sport,Background
0.08952026069164276,-0.1563834547996521,Sport,Background
0.044406019151210785,-0.3097184896469116,Sport,Background
-0.0069834329187870026,-0.33217254281044006,Sport,Background
0.06313394755125046,-0.4416804909706116,Sport,Background
0.1129983514547348,-0.26361680030822754,Sport,Background
0.019540609791874886,-0.2445305585861206,Sport,Background
0.17725352942943573,-0.2935021221637726,Sport,Background
-0.15857793390750885,-0.21339735388755798,Sport,Background
-0.11419931054115295,-0.24257412552833557,Sport,Background
0.061613358557224274,-0.40082883834838867,Sport,Background
-0.18985354900360107,-0.24244120717048645,Sport,Background
0.029072823002934456,-0.31243690848350525,Sport,Background
0.054544150829315186,-0.28736525774002075,Sport,Background
0.021946657449007034,-0.24399742484092712,Sport,Background
0.006466193124651909,-0.34348103404045105,Sport,Background
0.035248298197984695,-0.19485855102539062,Sport,Background
0.07876111567020416,-0.26894238591194153,Sport,Background
-0.1301896721124649,-0.33624979853630066,Sport,Background
0.023000413551926613,-0.1418401449918747,Sport,Background
0.02434961497783661,-0.4189435541629791,Sport,Background
-0.0935201644897461,-0.3349051773548126,Sport,Background
-0.029083840548992157,-0.24437549710273743,Sport,Background
-0.02154599502682686,-0.3580363094806671,Sport,Background
0.07409824430942535,-0.27585846185684204,Sport,Background
-0.024826034903526306,-0.38939133286476135,Sport,Background
-0.18704049289226532,-0.2944228947162628,Sport,Background
0.010498952120542526,-0.3676994740962982,Sport,Background
-0.08059152960777283,-0.2393799126148224,Sport,Background
0.10085444152355194,-0.22650286555290222,Sport,Background
-0.13805226981639862,-0.05941890925168991,Sport,Background
0.008824877440929413,-0.2676275670528412,Sport,Background
0.10783939063549042,-0.26907795667648315,Sport,Background
-0.1409067064523697,-0.19835704565048218,Sport,Background
0.043689340353012085,-0.3549034297466278,Sport,Background
0.012364497408270836,-0.298648476600647,Sport,Background
0.03704383224248886,-0.29447102546691895,Sport,Background
-0.010081920772790909,-0.2730949819087982,Sport,Background
0.054918691515922546,-0.3733680844306946,Sport,Background
-0.10918392241001129,-0.17595307528972626,Sport,Background
0.021738842129707336,-0.1764267385005951,Sport,Background
0.10793155431747437,-0.338749498128891,Sport,Background
-0.03637026622891426,-0.14202314615249634,Sport,Background
0.10166977345943451,-0.33509406447410583,Sport,Background
-0.029003892093896866,-0.30888375639915466,Sport,Background
-0.11424991488456726,-0.2229214310646057,Sport,Background
-0.0519091822206974,-0.3458510637283325,Sport,Background
-0.039817068725824356,-0.4105171263217926,Sport,Background
0.09254959225654602,-0.2560157775878906,Sport,Background
-0.0861777812242508,-0.15473875403404236,Sport,Background
0.014472952112555504,-0.2752738893032074,Sport,Background
-0.0003498084843158722,-0.141495943069458,Sport,Background
0.1154690682888031,-0.21378740668296814,Sport,Background
0.024698276072740555,-0.20528241991996765,Sport,Background
-0.007601812481880188,-0.27471548318862915,Sport,Background
0.11037442088127136,-0.2715560793876648,Sport,Background
0.06682950258255005,-0.22980138659477234,Sport,Background
0.06578183174133301,-0.18155714869499207,Sport,Background
0.04236223176121712,-0.3281152546405792,Sport,Background
-0.09514762461185455,-0.397848904132843,Sport,Background
-0.17134402692317963,-0.3033345639705658,Sport,Background
-0.07060723006725311,-0.36000746488571167,Sport,Background
0.001064017415046692,-0.37212124466896057,Sport,Background
0.04739942401647568,-0.3087414503097534,Sport,Background
-0.006532557308673859,-0.23718926310539246,Sport,Background
0.005780274048447609,-0.3476734161376953,Sport,Background
0.17669080197811127,-0.22466468811035156,Sport,Background
0.022237619385123253,-0.22259366512298584,Sport,Background
0.007769528776407242,-0.22656026482582092,Sport,Background
0.0007659550756216049,-0.3607281744480133,Sport,Background
-0.021096084266901016,-0.32209688425064087,Sport,Background
-0.006491255015134811,-0.16940531134605408,Sport,Background
0.12382131814956665,-0.2670784890651703,Sport,Background
0.04186513274908066,-0.33335569500923157,Sport,Background
-0.03362002596259117,-0.3033455014228821,Sport,Background
0.00905650481581688,-0.2788533568382263,Sport,Background
0.018343070521950722,-0.3642660975456238,Sport,Background
0.06009504944086075,-0.29003533720970154,Sport,Background
0.045778773725032806,-0.3065928518772125,Sport,Background
0.1624746173620224,-0.3663344085216522,Sport,Background
-0.1968601793050766,-0.11615891754627228,Sport,Background
-0.03852534666657448,-0.35722360014915466,Sport,Background
-0.04211965575814247,-0.2927634119987488,Sport,Background
0.006726788356900215,-0.419210821390152,Sport,Background
0.13406774401664734,-0.3268735110759735,Sport,Background
0.13301368057727814,-0.3648112714290619,Sport,Background
-0.0014635920524597168,-0.3620547950267792,Sport,Background
0.08031433820724487,-0.3842410147190094,Sport,Background
0.04769842326641083,-0.37491896748542786,Sport,Background
-0.042866092175245285,-0.2749112546443939,Sport,Background
0.05426229536533356,-0.378601998090744,Sport,Background
-0.04130840674042702,-0.23687928915023804,Sport,Background
0.6039591431617737,0.08400251716375351,Universe,Background
0.5187366008758545,0.09769514948129654,Universe,Background
0.17708460986614227,-0.04090021550655365,Universe,Background
0.31361377239227295,-0.008510828018188477,Universe,Background
0.6221060752868652,0.10520584136247635,Universe,Background
0.6152629852294922,0.09324008971452713,Universe,Background
0.576974630355835,0.04897299408912659,Universe,Background
0.2869621813297272,0.026887357234954834,Universe,Background
0.5758728981018066,-0.0025372058153152466,Universe,Background
0.3445528745651245,0.060147322714328766,Universe,Background
0.13536995649337769,-0.0809686928987503,Universe,Background
0.6062755584716797,0.095183365046978,Universe,Background
0.6217149496078491,0.057097725570201874,Universe,Background
0.11385539174079895,-0.24942359328269958,Universe,Background
0.6787759065628052,0.048447899520397186,Universe,Background
0.25138214230537415,-0.1311335563659668,Universe,Background
0.2840961813926697,-0.13976097106933594,Universe,Background
0.6450517177581787,0.0027648136019706726,Universe,Background
0.6109457015991211,0.06042324751615524,Universe,Background
0.6069229245185852,0.02447337657213211,Universe,Background
0.10269509255886078,-0.13170406222343445,Universe,Background
0.6257384419441223,0.03990883380174637,Universe,Background
0.6482316255569458,0.08273818343877792,Universe,Background
0.12701265513896942,-0.13000226020812988,Universe,Background
0.20815837383270264,-0.06895987689495087,Universe,Background
0.21210481226444244,-0.23919108510017395,Universe,Background
0.3220538794994354,-0.09282150864601135,Universe,Background
0.6035473346710205,0.0068833306431770325,Universe,Background
0.21650470793247223,-0.1320083737373352,Universe,Background
0.07509198784828186,-0.4109399616718292,Universe,Background
0.5204164981842041,0.10954020172357559,Universe,Background
0.4285304844379425,-0.023413091897964478,Universe,Background
0.24015523493289948,-0.07221280783414841,Universe,Background
0.537750244140625,-0.03725309669971466,Universe,Background
0.6398360729217529,0.06666713207960129,Universe,Background
0.2635156512260437,-0.05931178480386734,Universe,Background
0.6017085313796997,0.12427171319723129,Universe,Background
0.020609300583600998,-0.26725733280181885,Universe,Background
0.562804639339447,0.07412583380937576,Universe,Background
0.627356767654419,0.04429721087217331,Universe,Background
0.22027935087680817,0.06007155030965805,Universe,Background
0.6483919620513916,0.057611770927906036,Universe,Background
-0.07671418786048889,0.07812751084566116,Universe,Background
-0.048191580921411514,-0.010475918650627136,Universe,Background
0.649822473526001,0.054649896919727325,Universe,Background
0.6542474627494812,0.04192357510328293,Universe,Background
0.1614881306886673,-0.0017115771770477295,Universe,Background
0.6778246760368347,0.08081581443548203,Universe,Background
0.15810738503932953,-0.2839018404483795,Universe,Background
0.24715973436832428,-0.1923690140247345,Universe,Background
0.6575605869293213,0.06585489958524704,Universe,Background
0.15394723415374756,-0.10940249264240265,Universe,Background
0.6974083781242371,0.012143783271312714,Universe,Background
0.39017218351364136,0.18533462285995483,Universe,Background
0.17989133298397064,-0.16074919700622559,Universe,Background
0.2770096957683563,-0.05116438493132591,Universe,Background
0.6154818534851074,-0.009034581482410431,Universe,Background
0.6509962677955627,0.0993892177939415,Universe,Background
0.6188052296638489,0.020579315721988678,Universe,Background
0.2541758120059967,-0.020321741700172424,Universe,Background
0.44184446334838867,-0.05004522576928139,Universe,Background
0.6745060682296753,0.06659796088933945,Universe,Background
0.4676746726036072,0.012315444648265839,Universe,Background
0.09423880279064178,-0.0819205641746521,Universe,Background
0.5771642923355103,0.003372788429260254,Universe,Background
0.1371096968650818,-0.06733136624097824,Universe,Background
0.6274670958518982,0.09748566895723343,Universe,Background
0.6382862329483032,0.000980868935585022,Universe,Background
0.14502671360969543,-0.2869264483451843,Universe,Background
0.6745060682296753,0.06659796088933945,Universe,Background
0.31888502836227417,-0.08286113291978836,Universe,Background
0.7012626528739929,0.06022654473781586,Universe,Background
0.637300431728363,0.039298705756664276,Universe,Background
0.6451870203018188,0.09409723430871964,Universe,Background
0.5987672805786133,0.10267513245344162,Universe,Background
-0.018683016300201416,-0.05485821142792702,Universe,Background
0.46522772312164307,0.07829483598470688,Universe,Background
0.6896419525146484,0.05572929233312607,Universe,Background
0.3037000894546509,-0.08992478996515274,Universe,Background
0.6441302299499512,0.07922834903001785,Universe,Background
0.6309872269630432,0.11273019760847092,Universe,Background
0.18658725917339325,0.03139182925224304,Universe,Background
0.1937420815229416,-0.10436610132455826,Universe,Background
0.25926831364631653,-0.013395838439464569,Universe,Background
0.2517802119255066,-0.05678490921854973,Universe,Background
0.3126124143600464,-0.07757394015789032,Universe,Background
1.8194317817687988e-05,-0.03760240972042084,Universe,Background
0.13417112827301025,-0.07555241882801056,Universe,Background
0.6448526382446289,0.05362914502620697,Universe,Background
0.3124605417251587,-0.14989829063415527,Universe,Background
0.6629122495651245,-0.007662646472454071,Universe,Background
0.4671615958213806,-0.02034642919898033,Universe,Background
-0.0494060255587101,-0.09438119828701019,Universe,Background
0.17113061249256134,-0.055991582572460175,Universe,Background
0.5762321949005127,0.03177283704280853,Universe,Background
0.22436320781707764,-0.13564953207969666,Universe,Background
0.5365601181983948,-0.0023802556097507477,Universe,Background
0.6256448030471802,0.04694073647260666,Universe,Background
0.3480793833732605,-0.0764843225479126,Universe,Background
0.42370009422302246,0.05701778084039688,Universe,Background
0.21572671830654144,-0.1548996865749359,Universe,Background
0.6415454149246216,0.0339248850941658,Universe,Background
0.5976382493972778,0.07350780814886093,Universe,Background
0.637300431728363,0.039298705756664276,Universe,Background
0.5910670757293701,0.1027655228972435,Universe,Background
0.3828820586204529,-0.004287060350179672,Universe,Background
0.4364129304885864,0.021420054137706757,Universe,Background
0.6657481789588928,0.03276025503873825,Universe,Background
0.5813443064689636,0.01572149246931076,Universe,Background
0.19417507946491241,-0.14367540180683136,Universe,Background
0.39196011424064636,-0.05868910625576973,Universe,Background
0.6692156195640564,0.05701924115419388,Universe,Background
0.35253557562828064,-0.045956045389175415,Universe,Background
0.2233322113752365,-0.15449601411819458,Universe,Background
0.260723739862442,-0.061299096792936325,Universe,Background
0.152301624417305,-0.07513665407896042,Universe,Background
0.3414320945739746,-0.07824436575174332,Universe,Background
0.25272029638290405,-0.007970668375492096,Universe,Background
-0.06413254141807556,-0.05069563910365105,Universe,Background
0.6736391186714172,0.10528048127889633,Universe,Background
0.11187094449996948,-0.06267319619655609,Universe,Background
0.24863067269325256,-0.0646001324057579,Universe,Background
0.3068144917488098,-0.04551233351230621,Universe,Background
0.6029653549194336,0.003726080060005188,Universe,Background
0.12198740243911743,-0.342038631439209,Universe,Background
0.16886194050312042,-0.24984115362167358,Universe,Background
0.1644384115934372,-0.03258788585662842,Universe,Background
0.18371184170246124,-0.17380380630493164,Universe,Background
0.08914951980113983,-0.361148476600647,Universe,Background
0.6638450622558594,-0.0028166770935058594,Universe,Background
0.2452012449502945,-0.1277415156364441,Universe,Background
0.5955677032470703,0.014775492250919342,Universe,Background
0.0894809365272522,-0.13838374614715576,Universe,Background
0.6365182995796204,0.019768886268138885,Universe,Background
0.6205759048461914,0.06710980087518692,Universe,Background
0.15068288147449493,-0.11036773025989532,Universe,Background
0.651531457901001,0.08752801269292831,Universe,Background
0.26559653878211975,-0.015712812542915344,Universe,Background
0.6033949851989746,0.08484362810850143,Universe,Background
0.6415454149246216,0.0339248850941658,Universe,Background
0.16726665198802948,-0.12233060598373413,Universe,Background
0.6382862329483032,0.000980868935585022,Universe,Background
0.2756649851799011,-0.07069199532270432,Universe,Background
0.4137209355831146,-0.026950068771839142,Universe,Background
0.06091131642460823,-0.094765305519104,Universe,Background
0.6415454149246216,0.0339248850941658,Universe,Background
0.5697232484817505,0.08551483601331711,Universe,Background
0.7233715057373047,0.04042280465364456,Universe,Background
0.3668753504753113,-0.14198225736618042,Universe,Background
0.6692156195640564,0.05701924115419388,Universe,Background
0.11715918779373169,-0.1087002158164978,Universe,Background
0.20830363035202026,-0.06271523982286453,Universe,Background
0.2488483041524887,-0.2108328938484192,Universe,Background
0.27852529287338257,-0.057218149304389954,Universe,Background
-0.026826176792383194,0.035395026206970215,Universe,Background
0.5123417973518372,0.02665773779153824,Universe,Background
0.49171364307403564,-0.044408753514289856,Universe,Background
0.09435617923736572,-0.14891964197158813,Universe,Background
0.6699181199073792,0.03475474566221237,Universe,Background
0.6393650770187378,0.023112013936042786,Universe,Background
-0.01911827176809311,-0.16987502574920654,Universe,Background
0.6362147331237793,0.05595238506793976,Universe,Background
0.58066725730896,0.08281169086694717,Universe,Background
0.427390992641449,-0.0813136100769043,Universe,Background
0.5948463678359985,0.04278907924890518,Universe,Background
0.7006522417068481,0.025741316378116608,Universe,Background
0.6413485407829285,-0.000491119921207428,Universe,Background
0.5226428508758545,0.0945817157626152,Universe,Background
0.3111094832420349,-0.07052093744277954,Universe,Background
0.2500889003276825,-0.014686763286590576,Universe,Background
0.2999475598335266,-0.01575760543346405,Universe,Background
0.24474307894706726,-0.19802191853523254,Universe,Background
0.6826828718185425,0.005367010831832886,Universe,Background
0.6635242700576782,0.024288251996040344,Universe,Background
0.660383939743042,0.027699090540409088,Universe,Background
0.34947454929351807,-0.10308699309825897,Universe,Background
0.32069385051727295,-0.004861239343881607,Universe,Background
0.3485804796218872,0.11167087405920029,Universe,Background
0.23243559896945953,-0.037499621510505676,Universe,Background
0.6114622354507446,0.08425872772932053,Universe,Background
