topic,word,weight
Politics,traveler,4.619610212014434
Politics,laughter,4.615396594634883
Politics,division,4.611650504023413
Politics,bird,4.60496262539511
Politics,doors,4.598421400240366
Politics,lights,4.590331321185364
Politics,disturbance,4.584536384279498
Politics,pine,4.583991283115124
Politics,flight,4.551092396463366
Politics,doorway,4.550967664833246
Politics,persons,4.550890763442502
Politics,gold,4.549173866445674
Politics,claim,4.54565590847298
Politics,facts,4.531117680224191
Politics,religion,4.5301404927824285
Politics,nightmare,4.528347560125157
Politics,behalf,4.527946549441563
Politics,robe,4.514099054126455
Politics,moon,4.512659028287743
Politics,loser,4.507122531173491
Politics,index,4.505865430691169
Politics,moments,4.505217972211839
Politics,whole,4.504506801225719
Politics,dollars,4.4965981814389355
Politics,puzzle,4.462298779395446
Politics,serpent,4.4538639669561295
Politics,bill,4.442968242564632
Politics,mind,4.442164749574153
Politics,furs,4.43251974302637
Politics,seat,4.426197379892734
Politics,century,4.42278866867423
Politics,decisions,4.41701753752712
Politics,ballad,4.4156340885274705
Politics,communities,4.402054416857753
Politics,sorrow,4.390768919156035
Politics,prospector,4.377431651047235
Politics,folks,4.374802155364462
Politics,reading,4.3585946798486335
Politics,defeat,4.344176717415993
Politics,tavern,4.33744523279818
Politics,health,4.328580146885775
Politics,president,4.323239377417096
Politics,explosion,4.316483607426992
Politics,wind,4.297241788657325
Politics,books,4.285944877493161
Politics,agents,4.2834013485721245
Politics,commotion,4.278559349767078
Politics,translation,4.271965156947229
Politics,composer,4.265978095833635
Politics,enemies,4.261439031683491
Politics,sailors,4.2598252054621115
Politics,alliance,4.246620633255722
Politics,council,4.239788951295763
Politics,construction,4.238986940315264
Politics,barrel,4.237399856086483
Politics,pattern,4.232363986538356
Politics,star,4.229996781928934
Politics,organization,4.225000801850347
Politics,coats,4.221551695947064
Politics,conversation,4.220083845222455
Politics,campaign,4.215599535628931
Politics,newspaper,4.209315635349705
Politics,girlfriend,4.206861014598559
Politics,blow,4.1966729970102685
Politics,crew,4.173929980238991
Politics,lover,4.16684736730298
Politics,dice,4.164433848339997
Politics,entry,4.148642584592319
Politics,debate,4.135189835972213
Politics,howling,4.133710960112583
Politics,smell,4.1283589040832
Politics,companies,4.1179085270037055
Politics,scar,4.115947232112705
Politics,duty,4.105164257524912
Politics,individuals,4.098953963394378
Politics,director,4.098648970333515
Politics,gentlemen,4.087614018441885
Politics,traders,4.079321584755351
Politics,sounds,4.078146593244368
Politics,metaphor,4.075435059021993
Politics,policeman,4.072782591899826
Politics,request,4.0634999306126005
Politics,link,4.061516455537135
Politics,demon,4.052688103399908
Politics,owner,4.04814295905169
Politics,articles,4.0475149399715304
Politics,dishes,4.045761438418682
Politics,grief,4.036602351259923
Politics,beating,4.034267288067998
Politics,meeting,4.034024208764961
Politics,grandson,4.033243445979367
Politics,week,4.031361285478836
Politics,volcano,4.030913074384032
Politics,depths,4.027822044431893
Politics,king,4.024490709543018
Politics,turn,4.008674495505613
Politics,rule,4.008400165133827
Politics,credit,4.001213088121925
Politics,factors,3.9969856022041914
Politics,clan,3.9918130806778236
Politics,table,3.9916145483155354
Politics,presents,3.987109475383296
Politics,usage,3.986536853496047
Politics,activity,3.9655975734723032
Politics,swamp,3.9635285650926626
Politics,charge,3.9612657613699414
Politics,salt,3.9519282151143833
Politics,scent,3.950724660033777
Politics,hearts,3.9450342380746686
Politics,marks,3.931162225324631
Politics,sound,3.9298997473225157
Politics,troubles,3.9283698227368333
Politics,agent,3.9113255111378527
Politics,symbols,3.911052478686377
Politics,phrases,3.9053217597190746
