PCA plot,Model,series,PC1,PC2,Generation,Node name
Combined,GPT-2,Child,0.09851433289128296,-0.039286789495214594,2,
Combined,GPT-2,Child,-0.5508109535048247,0.021655410560914985,2,
Combined,GPT-2,Grandparent,0.08002869187576488,-0.04168272625749921,0,
Combined,GPT-2,Grandparent,0.06841078497209808,-0.004755819393119833,0,
Combined,GPT-2,Parent,0.0893536068489697,0.06171378619391374,1,
Combined,GPT-2,Parent,0.03288923733492515,0.007698271319119727,1,
Combined,GPT-2,Grandparent,0.055648001031344915,0.032457778314433985,0,
Combined,GPT-2,Grandparent,0.08520726272631138,-0.13779469697655314,0,
Combined,GPT-2,Parent,0.05392012380602682,-0.02531543972179807,1,
Combined,GPT-2,Parent,0.09017545518099884,-0.04012648489226996,1,
Combined,GPT-2,Child,0.07198904971205403,0.05457669368778069,2,
Combined,GPT-2,Child,0.051193042321974906,-0.002197259883008805,2,
Combined,GPT-2,Grandparent,0.08490382656251075,0.05317849820014538,0,
Combined,GPT-2,Grandparent,0.08518169527663326,0.0511364831581019,0,
Combined,GPT-2,Parent,-0.5254706142091778,0.029374031937569708,1,
Combined,GPT-2,Parent,0.041147079770276894,-0.021548710995864723,1,
Combined,GPT-2,Grandparent,0.04515788194907201,-0.07578265565423283,0,
Combined,GPT-2,Grandparent,0.08960126833890589,0.11016108682241867,0,
Combined,GPT-2,Parent,0.06917290887130952,-0.13139620853418557,1,
Combined,GPT-2,Parent,0.012479849930130713,0.011935189643550195,1,
Combined,GPT-2,Child,0.09436424860161437,0.03225614955769638,2,
Combined,GPT-2,Child,0.0975084801473601,0.05320613026923876,2,
Combined,GPT-2,Grandparent,0.10152216046060265,0.04253164435414675,0,
Combined,GPT-2,Grandparent,-0.5870197434625715,0.01573335955193009,0,
Combined,GPT-2,Parent,0.04087159532087582,-0.08740812298378356,1,
Combined,GPT-2,Parent,0.021819346331927433,-0.05954183792755796,1,
Combined,GPT-2,Grandparent,0.06949827069059653,0.10494426736080252,0,
Combined,GPT-2,Grandparent,0.05834456521329836,0.007836291024668622,0,
Combined,GPT-2,Parent,0.09807669881167273,0.14272835781225984,1,
Combined,GPT-2,Child,0.08078976911966966,-0.007693111775546987,2,
Combined,GPT-2,Child,0.052998568767829414,-0.0860943047158636,2,
Combined,GPT-2,Grandparent,0.05159559011096535,-0.05169722232003156,0,
Combined,GPT-2,Grandparent,-0.48833104289429907,-0.003021745804314501,0,
Combined,GPT-2,Parent,0.03646631871435602,-0.0073530068215778965,1,
Combined,GPT-2,Parent,0.050531181712341,0.12160454569974595,1,
Combined,GPT-2,Grandparent,0.13274654824185955,-0.013011591539004146,0,
Combined,GPT-2,Grandparent,0.10844203059822874,0.044051006544047824,0,
Combined,GPT-2,Parent,0.07404920066081452,0.040168069639643034,1,
Combined,GPT-2,Parent,0.11281973262738927,0.04391891223665686,1,
Combined,GPT-2,Child,0.0957247054996892,4.467911410275779e-06,2,
Combined,GPT-2,Child,0.03794660415914862,-0.10808705634064542,2,
Combined,GPT-2,Grandparent,0.04590074794593687,-0.008468744814255984,0,
Combined,GPT-2,Grandparent,-0.03335478607124941,-0.029813430546920948,0,
Combined,GPT-2,Parent,0.005074523403410263,-0.030481754597234144,1,
Combined,GPT-2,Parent,-0.6511941064657295,0.020904594517336707,1,
Combined,GPT-2,Grandparent,0.05516190381956403,0.016937178238263566,0,
Combined,GPT-2,Grandparent,0.04242774981177696,-0.08647597834596915,0,
Combined,GPT-2,Parent,0.07902411873843039,0.11525606665440885,1,
Combined,GPT-2,Parent,0.02713908651681702,-0.08679626195998119,1,
Combined,GPT-2,Child,-0.36813478236719327,0.03073586673018127,2,
Combined,GPT-2,Child,0.049205933556243794,0.0740939829363353,2,
Combined,GPT-2,Grandparent,0.0766066813959995,-0.07398325363658576,0,
Combined,GPT-2,Parent,0.057035872198490906,-0.03955644073670126,1,
Combined,GPT-2,Grandparent,0.06440055401677955,-0.0990881094497862,0,
Combined,GPT-2,Grandparent,0.0745927230499355,-0.016344946377203972,0,
Combined,GPT-2,Parent,0.05082821978336881,0.042608122809638875,1,
Combined,GPT-2,Parent,0.07042945089173674,0.047345390258044955,1,
Combined,GPT-2,Child,0.04880841463300102,-0.019970934723875424,2,
Combined,GPT-2,Child,0.023210100613612863,0.04554908820449206,2,
Combined,GPT-2,Grandparent,0.05728060585448649,-0.09810175589432431,0,
Combined,GPT-2,Grandparent,-0.4883062083040905,0.016351452091586772,0,
Combined,GPT-2,Parent,0.08973953129812347,-0.011816167188340517,1,
Combined,GPT-2,Parent,0.029587368115824304,-0.047678910240974454,1,
Combined,GPT-2,Grandparent,0.05646271280586549,0.015442541386794137,0,
Combined,GPT-2,Grandparent,0.040126948064228556,-0.03417884108045143,0,
Combined,GPT-2,Parent,0.09188023639565357,-0.0655653461152177,1,
